timepoint,target,"mean_w_product1, CFR market1","max_w_product1, CFR market1","min_w_product1, CFR market1","sum_w_product1, CFR market1","mean_w_product1 country1, EXW","max_w_product1 country1, EXW","min_w_product1 country1, EXW","sum_w_product1 country1, EXW","mean_w_HCC, FOB Aust","max_w_HCC, FOB Aust","min_w_HCC, FOB Aust","sum_w_HCC, FOB Aust","mean_w_Fe 62%, CFR country1","max_w_Fe 62%, CFR country1","min_w_Fe 62%, CFR country1","sum_w_Fe 62%, CFR country1","HCC, FOB Aust.1","Fe 62%, CFR ","Scrap, CIF SEA",USD/CUR1 (Price),DXY (Price),USD/CUR2 (Price),Price,USD/CUR3 (Price),Price.1,Price.2,USD/CUR4(Price),Price.3,USD/CUR5 (Price),Price.4,Total Exports,PMI,"FAI, YoY %",housing starts,Actual,country3 Industrial Production,country4 Industrial Production,country4 Business Confidence,country5 Industrial Production,"housing starts, country1",Purchasing Managers Index - Manufacturing,Purchase Price Index
2018-05-25,1123.0,1136.0,1136.0,1136.0,1136.0,1168.987824,1174.34384,1160.8512,5844.93912,399.0,399.0,399.0,1995.0,162.656,165.76,160.88,813.28,399.0,162.66,723.0,45.8408,221.38,138.02,15293.52,92.638,10825.28,18240.76,97.08,2292.32,252.1,4439.62,47.05242192687186,135.09302259808163,33.1218662213117,87618.2729735129,56.99425038405176,35.72684280978547,42.62175674715717,138.07789983414406,31.59698314563289,1402423.390885502,139.84620763097652,248.53735466335303
2018-06-01,1123.0,1133.0,1133.0,1133.0,1133.0,1168.278472,1178.27488,1162.8578,5841.39236,409.92,414.28,399.0,1639.6799999999998,163.575,165.32,160.78,654.3,415.0,163.58,708.0,45.8132,220.1,138.772,15514.48,92.702,11039.16,18652.5,97.09,2294.82,252.1,4501.92,46.88,135.0,33.12,95816.6,54.8,33.04,42.6,138.6,30.0,1419331.84,139.4,249.2
2018-06-08,1123.0,1133.0,1133.0,1133.0,1133.0,1181.0409,1190.878,1170.1648,5905.2045,422.736,427.86,414.28,2113.68,166.06,167.88,163.94,830.3,433.0,166.06,698.0,45.8788,222.58,139.764,15092.08,93.294,10937.36,18348.1,98.34,2268.7,254.34,4542.62,46.38805741227242,134.8747713490198,33.11715551802768,103346.35377796282,53.74304012320446,33.65316489182162,42.56976599865016,138.48800094958398,30.82202870031451,1434616.5174947232,138.85073169628637,249.2793823882592
2018-06-15,1128.0,1128.0,1128.0,1128.0,1128.0,1189.044284,1196.05056,1179.23642,5945.22142,431.88,432.46,431.3,1727.52,167.745,169.98,166.5,670.98,433.0,167.74,708.0,46.0118,222.04,139.468,14159.4,93.624,10598.64,17882.94,98.86,2175.36,252.94,4468.12,45.7302475071795,134.7441242635525,33.11399375649198,109442.88764552756,53.68708580099714,36.51306793443837,42.56377106227082,137.957615270656,33.23705223834183,1446805.3342943434,138.29120502193177,248.9676049154079
2018-06-22,1123.0,1128.0,1128.0,1128.0,1128.0,1167.67624,1179.24684,1161.2296,4670.70496,431.592,432.46,428.12,2157.96,165.26,169.98,162.76,826.3,429.0,165.26,713.0,46.242,222.28,139.7,14420.36,93.958,10641.18,18335.88,99.06,2136.26,254.36,4380.74,45.12031384849682,134.6414150463089,33.111335116710286,113467.28269032856,54.28758857829125,39.96643700983593,42.625890594756086,137.34842195640005,35.983549657198246,1454729.3589467923,137.83607583661126,248.57202498485265
2018-06-29,1123.0,1128.0,1128.0,1128.0,1128.0,1125.486408,1139.8704,1117.17664,5627.43204,424.456,428.12,422.94,2122.28,163.468,166.24,161.88,817.3399999999999,423.0,163.46,713.0,46.287,221.08,139.672,14406.42,93.886,10342.28,18000.0,99.3,2160.42,253.92,4251.38,44.772,134.6,33.11,114780.62,55.2,42.36,42.8,137.0,37.8,1457219.66,137.6,248.4
2018-07-06,1123.0,1123.0,1123.0,1123.0,1123.0,1122.06932,1125.05264,1117.74724,5610.3466,423.95200000000006,425.66,422.12,2119.76,161.108,162.1,159.28,805.54,443.0,161.1,718.0,46.3834,222.5,140.11,14831.36,94.162,10704.9,18423.34,99.62,2193.1,257.76,4379.46,44.772,134.6,33.11,114780.62,55.2,42.36,42.8,137.0,37.8,1457219.66,137.6,248.4
2018-07-13,1123.0,1123.0,1123.0,1123.0,1123.0,1143.417104,1150.104,1125.86232,5717.0855200000005,422.82,442.64,393.96,2114.1,160.708,161.12,159.68,803.54,394.0,160.7,718.0,46.5418,221.9,139.638,14832.22,94.196,10591.2,18251.94,99.66,2239.64,255.82,4388.1,44.795897031110485,134.4786927223817,33.10898040190189,120152.42042038548,51.1155754042102,40.15149198000358,41.54672722675736,136.68457422232254,36.58493405315591,1468296.06063125,137.5554977433223,247.53954533463155
2018-07-20,1123.0,1123.0,1123.0,1123.0,1123.0,1135.89652,1140.7416,1132.81952,5679.4826,387.34,393.96,382.18,1936.7,162.704,163.5,161.14,813.52,380.0,162.7,708.0,46.6274,222.34,139.436,15435.76,94.14,10863.76,18505.2,99.78,2285.5,255.1,4431.66,44.78057373512542,134.30051445606136,33.107253372286124,128181.23814225227,45.18051477226812,37.20205021431459,39.738382180738434,136.16280752199947,35.080571854194346,1484823.3701603718,137.4600133885082,246.24566806003375
2018-07-27,1123.0,1123.0,1123.0,1123.0,1123.0,1140.823484,1150.73922,1135.83,5704.1174200000005,378.788,379.86,378.06,1893.94,165.456,167.98,164.14,827.28,380.0,165.46,708.0,46.6664,223.28,139.13,15671.78,94.186,10679.58,18085.12,99.52,2300.56,255.54,4334.48,44.76,134.2,33.106,133293.15,41.2,35.22,38.6,135.8,34.2,1495349.96,137.4,245.4
2018-08-03,1123.0,1125.5,1128.0,1123.0,4502.0,1156.26656,1160.22432,1148.5736,5781.3328,380.136,381.52,378.06,1900.68,167.68400000000003,169.38,166.1,838.4200000000001,389.0,167.68,703.0,46.6942,225.72,139.452,15642.96,94.492,10646.82,18065.58,99.66,2290.24,254.88,4275.82,44.76,134.2,33.106,133293.15,41.2,35.22,38.6,135.8,34.2,1495349.96,137.4,245.4
2018-08-10,1108.0,1128.0,1128.0,1128.0,4512.0,1172.146612,1179.39636,1160.1491,5860.7330600000005,394.325,398.88,388.82,1577.3,171.51,172.56,170.42,686.04,401.0,171.52,683.0,46.755,225.2,139.654,15200.04,94.45,10343.72,17586.82,99.34,2265.92,254.0,4202.84,44.77617276393793,133.99208811903551,33.10658377336972,136536.3736954577,41.30845429125122,35.80792236683304,37.83257595450975,135.8306240874849,33.32035346911458,1501931.5334786607,137.3006784835084,245.0965867193879
2018-08-17,1098.0,1116.0,1128.0,1108.0,5580.0,1196.62744,1204.802,1189.632,5983.1372,407.16,412.8,400.92,2035.8,168.152,170.02,166.02,840.76,405.0,168.16,683.0,46.614,223.3,139.748,15565.94,94.352,10417.02,17808.82,98.24,2289.06,255.46,4264.12,44.80540244415415,133.61799238614836,33.10730507406331,142894.76524733676,40.7493795667754,36.35949272323198,36.24425680953607,135.83733807457682,31.577418756099814,1514852.6010695198,137.1358508703139,244.41711274790475
2018-08-24,1093.0,1099.25,1108.0,1093.0,4397.0,1226.7991120000002,1231.57464,1214.55744,6133.99556,404.425,412.24,399.94,1617.7,166.79000000000002,168.62,165.4,667.1600000000001,405.0,166.8,683.0,46.663,223.28,139.974,15744.42,94.356,10673.06,18132.08,98.53,2310.6,255.08,4365.78,44.846930902293295,133.23490046018705,33.10787383772525,149274.74167554747,39.96561505891186,36.61631671801492,34.43380925979436,135.87538302438034,29.595774665035137,1527802.0831256188,137.00309782196248,243.67908240246925
2018-08-31,1063.0,1093.0,1093.0,1093.0,5465.0,1225.881264,1231.83456,1212.0168,6129.40632,401.476,403.3,401.02,2007.38,165.52,167.74,164.68,827.6,401.0,165.52,683.0,46.6876,223.72,140.56,15230.28,94.644,10150.92,17456.08,98.68,2257.98,255.16,4238.06,44.9,133.0,33.108,152582.72,39.4,36.32,33.0,136.0,28.0,1534468.9,137.0,243.2
2018-09-07,1073.0,1091.0,1093.0,1083.0,5455.0,1201.70542,1212.60518,1197.61168,6008.5271,409.908,421.02,401.3,2049.54,167.532,169.96,165.1,837.6600000000001,425.0,167.54,683.0,46.738,222.86,141.25,14859.3,94.544,10267.08,17488.46,98.38,2304.96,257.12,4327.9,44.9,133.0,33.108,152582.72,39.4,36.32,33.0,136.0,28.0,1534468.9,137.0,243.2
2018-09-14,1083.0,1093.4,1095.0,1093.0,5467.0,1217.280284,1234.07352,1201.02478,6086.40142,433.18,446.1,425.06,2165.9,168.71200000000002,169.52,168.34,843.5600000000001,443.0,168.72,693.0,46.7142,221.44,141.384,14799.0,94.284,10321.34,17592.7,97.86,2352.08,258.16,4476.66,44.63335855865505,133.07764177944682,33.109760973299714,157233.78289022195,39.8992933249705,40.2387385722144,36.297028687092734,134.99782616137017,31.88668699496696,1544365.3094791714,136.30254600606426,243.51745723662225
2018-09-21,1083.0,1094.2,1095.0,1093.0,5471.0,1202.790928,1206.30936,1198.2396,6013.95464,443.724,446.1,442.84,2218.62,171.292,172.64,169.28,856.46,443.0,171.3,703.0,46.7378,223.26,140.95,14586.64,93.922,10332.1,17609.68,97.66,2350.5,260.38,4525.48,44.24842689065465,133.15697592352285,33.112355289302045,164410.99423588603,40.607013201051934,46.1727185344696,41.10243519140786,133.4469011429085,37.49510515464506,1559606.947661499,135.27317954599204,243.9242559038552
2018-09-28,1083.0,1086.4,1088.0,1083.0,5432.0,1177.069795,1191.02518,1169.2069,4708.27918,430.232,442.84,422.12,2151.16,171.096,171.48,170.34,855.48,461.0,171.1,713.0,46.7378,224.24,141.45,14189.4,94.86,9903.1,16759.42,98.62,2295.26,260.44,4437.6,44.0,133.2,33.114,168754.05,41.2,50.56,44.6,132.2,41.4,1568882.3,134.6,244.2
2018-10-05,1058.0,1081.0,1083.0,1078.0,5405.0,1159.3827790601915,1170.0106248952975,1152.7152818058596,0.0,460.5400000000001,460.54,460.54,2302.7000000000003,171.48,171.48,171.48,857.4,461.0,171.48,713.0,46.8448,223.44,141.15,14042.54,94.814,9405.78,16145.6,98.52,2262.24,257.4,4227.16,44.0,133.2,33.114,168754.05,41.2,50.56,44.6,132.2,41.4,1568882.3,134.6,244.2
2018-10-12,1048.0,1061.0,1063.0,1058.0,5305.0,1157.5565,1159.788,1154.0353,5787.7825,464.16,469.7,460.54,2320.8,174.86399999999998,176.34,171.82,874.3199999999999,467.0,174.86,698.0,46.8594,224.42,140.426,14336.04,94.798,9384.64,15882.8,98.18,2225.38,258.1,4191.86,43.91006576391467,133.24388204953493,33.11500985966344,174301.26676049802,39.93670155417546,46.61051931494825,41.6378376187286,134.23631033748993,39.70749632933943,1580069.0728085088,134.41388197469738,244.066476539263
2018-10-19,1043.0,1058.0,1058.0,1058.0,5290.0,1172.3416000000002,1178.24784,1165.97408,5861.7080000000005,471.756,478.42,463.22,2358.78,178.352,180.16,176.0,891.76,475.0,178.36,688.0,46.887,225.72,140.094,14161.66,94.956,8974.08,15208.8,99.13,2173.5,256.82,3919.92,43.733796565192,133.32370646392974,33.11676521316987,183111.6058183816,38.29797271895829,41.44253995306126,37.75197144312172,137.13293473639882,37.83168676558008,1597952.7893546503,134.04378876454294,243.9536937454207
2018-10-26,1038.0,1049.0,1053.0,1043.0,5245.0,1182.4478,1185.592,1178.8214,5912.239,477.74,483.18,471.54,2388.7,183.144,185.96,180.6,915.72,475.0,183.14,678.0,46.7814,226.08,139.282,14313.58,94.204,9387.16,15789.72,98.7,2252.4,259.4,4152.72,43.596,133.4,33.118,188894.53,37.6,38.18,35.2,139.2,36.8,1609805.02,133.8,244.0
2018-11-02,1033.0,1049.0,1053.0,1048.0,5245.0,1176.630232,1180.17288,1170.3946,5883.15116,474.64,476.0,472.8,2373.2,184.248,186.42,180.94,921.24,465.0,184.24,668.0,46.9134,226.82,139.158,13970.64,94.578,9449.6,15392.12,99.12,2238.54,260.66,4171.14,43.596,133.4,33.118,188894.53,37.6,38.18,35.2,139.2,36.8,1609805.02,133.8,244.0
2018-11-09,1033.0,1048.0,1048.0,1048.0,4192.0,1148.606956,1167.49432,1135.16168,5743.03478,466.68,466.94,466.42,1866.72,185.24,187.4,183.54,740.96,483.0,185.24,653.0,46.876,225.94,138.15,14199.68,94.574,9647.16,15407.7,98.69,2202.08,258.66,4067.14,43.72251530008376,133.18363358272236,33.1178984582043,191609.24204522575,33.62217271019475,37.16897733648502,35.49751893296921,137.66595530438371,35.499161808489895,1614263.9407620735,133.56452940006284,242.83125964514213
2018-11-16,1018.0,1040.4,1048.0,1030.0,5202.0,1093.184176,1094.64252,1090.94112,5465.92088,483.98,483.98,483.98,2419.9,184.172,185.1,182.86,920.86,483.0,184.18,643.0,46.897,226.84,137.798,14713.36,94.876,9519.94,15188.28,99.16,2188.86,258.9,4072.0,43.90409881566469,132.84092819153145,33.11794087491808,197523.46646684868,26.643200220251234,34.853279871014,35.54081464835957,135.4274872397495,33.08257562857276,1624405.2448935437,133.11928377503946,240.85934491395125
2018-11-23,998.0,1020.0,1033.0,1013.0,5100.0,1037.32642,1065.05672,1012.3904,5186.6321,480.372,483.98,476.28,2401.86,179.852,185.22,173.26,899.26,475.0,179.86,628.0,46.921,227.54,137.826,14768.7,94.708,9914.86,15521.3,98.94,2216.1,259.94,4179.82,44.06063292341328,132.5277587045748,33.11801285417282,204235.03765504723,19.442627620182105,32.375942470035966,35.46370303957014,133.2752755552405,30.57470163436924,1635953.5515782423,132.66439626249633,238.90775772578476
2018-11-30,943.0,988.0,1003.0,978.0,4940.0,935.826096,974.2368,910.8876,4679.13048,469.488,476.28,467.58,2347.44,164.3,166.02,161.5,821.5,469.0,164.3,613.0,46.7514,226.02,138.486,14955.12,94.87,9835.8,15227.56,98.72,2232.14,258.46,4075.0,44.112,132.4,33.118,209341.79,14.8,30.88,35.4,132.0,29.0,1644633.48,132.4,237.8
2018-12-07,963.0,969.0,978.0,963.0,4845.0,998.718924,1006.25244,990.20184,4993.59462,479.776,486.94,469.1,2398.88,166.608,167.76,165.76,833.04,453.0,166.6,613.0,46.8154,227.88,139.186,15081.74,94.728,9745.76,15260.56,98.66,2176.3,259.78,3995.26,44.112,132.4,33.118,209341.79,14.8,30.88,35.4,132.0,29.0,1644633.48,132.4,237.8
2018-12-14,958.0,966.0,973.0,958.0,4830.0,996.336228,1007.1934,983.17664,4981.68114,482.736,486.04,478.14,2413.68,167.884,174.48,164.94,839.4200000000001,485.0,167.88,593.0,46.813,226.92,138.87,14992.42,94.616,9558.42,15134.46,98.3,2167.02,255.44,3742.82,44.472745215590585,131.87057506148523,33.1186905976903,198353.2048233889,18.62313689077657,30.85956388689245,35.24669319697224,132.34786439186465,29.845228859441463,1627086.2973915946,132.3433648430178,237.42097709208792
2018-12-21,943.0,955.6,958.0,955.0,4778.0,1015.441872,1031.23296,1007.19168,5077.20936,484.224,486.48,475.64,2421.12,174.26,177.52,171.06,871.3,475.0,174.26,593.0,46.757,225.8,138.05,14965.04,94.136,9520.66,15196.74,98.1,2122.84,253.56,3750.16,45.03083362078776,130.959319619556,33.11988850672394,177471.12269698703,24.256163209885287,30.605918498911613,34.90667384224684,132.69828450239456,31.066169099330928,1593944.402016544,132.22273925861947,236.56691989348823
2019-01-04,933.0,946.5,955.0,938.0,3786.0,991.6584666666668,993.3594,988.9232,2974.9754000000003,456.94,471.78,433.56,1827.76,178.26,179.2,177.14,713.04,435.0,178.26,583.0,46.526,224.34,137.314,15841.18,94.594,9676.28,15397.92,96.8,2171.84,250.1,3768.66,45.376,129.6,33.122,118483.50945245588,32.4,30.48,33.8,133.0,33.4,1501042.2457046,132.2,235.0
2019-01-11,923.0,932.2,934.0,928.0,4661.0,1026.161208,1040.21736,1011.41856,5130.80604,430.116,434.26,420.04,2150.58,180.472,181.92,179.72,902.36,419.0,180.48,563.0,46.558,225.68,138.3,16127.24,94.732,9819.74,15661.18,96.5,2154.9,252.56,3840.16,44.61566717661283,129.84385681527243,33.122159800524976,86606.49926314922,31.32649932232949,30.97321673955941,33.09049318862071,132.80478399508115,33.93609290302578,1451364.871136754,132.47653493026593,234.95786380771276
2019-01-18,923.0,928.2,933.0,926.0,4641.0,1036.068852,1041.65754,1031.53312,5180.34426,415.92,419.44,413.54,2079.6,181.856,184.4,180.56,909.28,421.0,181.86,563.0,46.4946,224.58,138.11,16139.4,94.446,9923.88,15744.46,96.06,2205.22,252.1,3854.48,43.4942927584226,130.64004353543385,33.12191672773093,57293.0339816968,27.660789447130306,31.26416310384671,32.27015483780312,132.5466391157609,33.85747808088428,1406258.556540356,132.94000467518669,235.33245758879752
2019-01-25,933.0,934.0,938.0,928.0,4670.0,1037.839632,1043.49172,1032.2192,5189.19816,426.132,433.28,421.22,2130.66,182.824,184.8,181.96,914.12,433.0,182.82,573.0,46.4896,224.16,137.654,16321.32,94.56,9942.5,15723.4,95.62,2237.44,252.0,3902.9,42.47577196102107,131.71620848787836,33.121715291071425,33657.37407250999,23.414684848365965,30.57302791621067,31.31473906808398,132.46517467856023,33.10012421830065,1370764.7450999303,133.53347208251415,235.8408225754836
2019-02-01,963.0,941.0,943.0,938.0,4705.0,1052.467344,1056.34736,1049.65886,5262.33672,437.2720000000001,440.36,433.06,2186.36,197.108,204.06,189.36,985.54,441.0,197.1,603.0,46.4896,226.28,137.3,16174.78,94.686,9942.5,15723.4,95.98,2236.1,252.46,3861.12,42.024,132.8,33.122,18813.78,20.6,28.12,30.2,132.8,31.6,1349924.88,134.2,236.2
2019-02-08,983.0,948.0,958.0,943.0,2844.0,1066.2065273315216,1076.2326674579324,1058.4983883815823,0.0,439.94,439.94,439.94,1319.82,204.06000000000003,204.06,204.06,612.1800000000001,433.0,204.06,633.0,46.546,226.8,137.64,15850.78,94.654,10134.14,15876.06,95.54,2211.78,254.0,3976.56,42.45430482795811,133.66337267742512,33.12304520020982,14768.436582250715,20.608365819905465,23.576319154869942,28.96945904854494,133.6767496278108,29.41664952845543,1346983.3371329682,134.87862043591846,236.21631767706123
2019-02-15,993.0,980.0,993.0,963.0,4900.0,1061.613856,1076.75744,1049.29984,5308.06928,446.968,454.1,433.58,2234.84,209.772,214.16,207.44,1048.86,445.0,209.78,653.0,46.4284,226.02,137.1,15957.26,94.522,10285.26,16294.3,95.64,2244.76,254.38,4053.02,43.487745345521866,134.25550623870868,33.12444458235235,19095.226052036396,22.350679001593495,18.41742908570156,27.93770680654066,134.76515903456183,27.10391857713193,1357996.223222756,135.4922420406336,236.0532497513217
2019-02-22,993.0,993.0,993.0,993.0,4965.0,1044.7230599999998,1054.44028,1037.9312,5223.6153,452.984,463.18,445.46,2264.92,208.544,211.42,206.3,1042.72,463.0,208.54,663.0,46.4128,226.06,136.78,15316.54,94.698,10385.02,16271.48,96.65,2216.52,256.84,4081.8,44.6968131903247,134.56988668063792,33.125621673318726,28259.95499580387,24.11765268248479,14.569824473682395,27.48710116126605,135.62098892403196,25.339228337242474,1377222.5777011665,135.95974262503196,235.96355694992147
2019-03-01,993.0,995.0,998.0,993.0,4975.0,1070.695596,1076.71242,1066.75112,5353.47798,463.456,465.34,462.34,2317.28,203.136,208.84,200.08,1015.68,459.0,203.14,663.0,46.4432,227.62,137.6,15627.22,94.81,10329.52,16117.56,96.48,2197.16,255.34,3996.9,45.654,134.6,33.126,38728.43,24.2,13.96,28.0,135.8,24.8,1398921.44,136.2,236.2
2019-03-08,1003.0,999.0,1003.0,998.0,4995.0,1076.68434,1080.35592,1070.09568,5383.4217,461.348,465.74,459.44,2306.74,207.06,208.38,204.54,1035.3,465.0,207.06,638.0,46.4276,226.18,138.22,15629.56,94.728,10536.54,16368.22,96.36,2193.02,255.94,4073.64,46.04489476155476,134.36515247502717,33.12522189863577,47522.65167685275,21.449412398048665,17.77025664096084,29.681670617199533,135.02259249367566,25.900433983152496,1418126.048050502,136.1714833260602,236.91749048404253
2019-03-15,1003.0,1007.0,1013.0,1003.0,5035.0,1065.068364,1074.887,1053.6651,5325.34182,458.0559999999999,466.24,451.7,2290.28,204.04,207.52,200.58,1020.2,459.0,204.04,638.0,46.4362,226.3,138.34,16059.84,94.762,10740.14,16585.54,96.5,2230.7,252.84,4110.24,46.007475859489965,133.98793150973148,33.12380494285963,53889.39674171458,16.961494546495704,24.20612055334707,32.02901793603423,133.66772474599176,28.00184761058797,1432966.4337816932,135.9910271622788,237.87954340591548
2019-03-22,1013.0,1013.0,1013.0,1013.0,5065.0,1080.35006,1087.6722,1067.194,5401.7503,459.652,459.94,459.2,2298.26,205.096,209.52,201.6,1025.48,449.0,205.1,653.0,46.424,227.56,138.36,15874.86,94.708,10772.18,16713.9,96.46,2214.88,254.72,4092.58,45.7928190276802,133.61674478957008,33.12248551565367,57631.63593571914,12.392829421694891,30.728924189059768,34.36185628685181,132.278994625312,30.202337432729458,1442346.8276220376,135.81505741735802,238.7518246248307
2019-03-29,1003.0,1005.0,1013.0,1003.0,5025.0,1058.64872,1063.15272,1054.9342,5293.2436,449.908,452.2,446.94,2249.54,204.056,206.62,202.36,1020.28,443.0,204.06,643.0,46.438,227.78,137.16,15779.36,94.606,10909.84,16913.52,96.78,2225.26,256.46,4162.38,45.652,133.4,33.122,58552.34,9.4,34.8,36.0,131.4,31.6,1445171.46,135.8,239.2
2019-04-05,993.0,993.0,998.0,988.0,4965.0,1063.76668,1066.9906,1061.2932,4255.06672,440.98,444.76,437.2,2204.9,215.984,219.16,210.38,1079.92,443.0,215.98,623.0,46.4088,226.94,136.4,15794.64,94.69,11042.68,17124.96,96.5,2243.84,257.06,4147.96,45.652,133.4,33.122,58552.34,9.4,34.8,36.0,131.4,31.6,1445171.46,135.8,239.2
2019-04-12,983.0,984.0,993.0,978.0,4920.0,1087.743224,1090.7083,1077.86382,5438.71612,442.012,443.34,437.8,2210.06,223.752,225.94,222.22,1118.76,443.0,223.76,613.0,46.4084,227.76,136.37,15703.3,94.642,11228.56,17220.92,96.67,2259.28,256.84,4200.36,45.32414191558944,133.40370667737062,33.119216564818096,64792.10272290448,12.414985132394747,32.535368302555426,33.15968480621676,131.96957826228748,30.777379502069586,1458447.989943673,134.8848407363331,239.63096555876317
2019-04-19,963.0,973.0,973.0,973.0,3892.0,1094.5220720000002,1100.97844,1086.32376,5472.610360000001,443.38,443.48,443.08,1773.52,220.76,223.84,217.18,883.04,445.0,220.76,598.0,46.4596,229.02,137.2,15769.56,94.834,11164.16,17281.24,96.88,2248.76,256.18,4201.04,44.81853294697058,133.38829043237232,33.11497020708072,74002.73297823031,16.481597942799603,29.72592399084844,29.190944404787707,132.699697528254,29.78066804484684,1478178.8652621622,133.52107072829776,240.3309103311707
