Date.1,year,month,day,"product1 country1, EXW"
2014-09-09,2014.0,9.0,9.0,812.544
2014-09-08,2014.0,9.0,8.0,825.1216
2014-09-05,2014.0,9.0,5.0,825.16064
2014-09-04,2014.0,9.0,4.0,828.7845
2014-09-03,2014.0,9.0,3.0,844.5
2014-09-02,2014.0,9.0,2.0,844.055
2014-09-01,2014.0,9.0,1.0,853.8838
2014-08-29,2014.0,8.0,29.0,860.5872
2014-08-28,2014.0,8.0,28.0,860.7249
2014-08-27,2014.0,8.0,27.0,860.7249
2014-08-26,2014.0,8.0,26.0,863.848
2014-08-25,2014.0,8.0,25.0,876.7364
2014-08-22,2014.0,8.0,22.0,886.76112
2014-08-21,2014.0,8.0,21.0,889.80672
2014-08-20,2014.0,8.0,20.0,897.45212
2014-08-19,2014.0,8.0,19.0,898.07456
2014-08-18,2014.0,8.0,18.0,898.25012
2014-08-15,2014.0,8.0,15.0,901.12914
2014-08-14,2014.0,8.0,14.0,900.89952
2014-08-13,2014.0,8.0,13.0,897.09568
2014-08-12,2014.0,8.0,12.0,893.8419
2014-08-11,2014.0,8.0,11.0,897.28188
2014-08-08,2014.0,8.0,8.0,906.3354
2014-08-07,2014.0,8.0,7.0,905.5015
2014-08-06,2014.0,8.0,6.0,909.0636
2014-08-05,2014.0,8.0,5.0,909.2418
2014-08-04,2014.0,8.0,4.0,905.6898
2014-08-01,2014.0,8.0,1.0,911.48444
2014-07-31,2014.0,7.0,31.0,907.9836
2014-07-30,2014.0,7.0,30.0,908.6748
2014-07-29,2014.0,7.0,29.0,909.0582
2014-07-28,2014.0,7.0,28.0,909.2256
2014-07-25,2014.0,7.0,25.0,909.3822
2014-07-24,2014.0,7.0,24.0,912.99662
2014-07-23,2014.0,7.0,23.0,906.13634
2014-07-22,2014.0,7.0,22.0,905.75436
2014-07-21,2014.0,7.0,21.0,908.907
2014-07-18,2014.0,7.0,18.0,918.28986
2014-07-17,2014.0,7.0,17.0,921.62036
2014-07-16,2014.0,7.0,16.0,921.29156
2014-07-15,2014.0,7.0,15.0,924.33
2014-07-14,2014.0,7.0,14.0,924.5335
2014-07-11,2014.0,7.0,11.0,921.48336
2014-07-10,2014.0,7.0,10.0,921.24224
2014-07-09,2014.0,7.0,9.0,921.24772
2014-07-08,2014.0,7.0,8.0,917.75478
2014-07-07,2014.0,7.0,7.0,920.02568
2014-07-04,2014.0,7.0,4.0,916.99584
2014-07-03,2014.0,7.0,3.0,911.76086
2014-07-02,2014.0,7.0,2.0,913.26762
2014-07-01,2014.0,7.0,1.0,917.1632
2014-06-30,2014.0,6.0,30.0,920.23908
2014-06-27,2014.0,6.0,27.0,919.60572
2014-06-26,2014.0,6.0,26.0,915.78688
2014-06-25,2014.0,6.0,25.0,915.56384
2014-06-24,2014.0,6.0,24.0,915.91744
2014-06-23,2014.0,6.0,23.0,915.62912
2014-06-20,2014.0,6.0,20.0,912.56302
2014-06-19,2014.0,6.0,19.0,916.0208
2014-06-18,2014.0,6.0,18.0,922.11904
2014-06-17,2014.0,6.0,17.0,922.50812
2014-06-16,2014.0,6.0,16.0,920.15172
2014-06-13,2014.0,6.0,13.0,934.09208
2014-06-12,2014.0,6.0,12.0,937.33956
2014-06-11,2014.0,6.0,11.0,940.46982
2014-06-10,2014.0,6.0,10.0,941.13384
2014-06-09,2014.0,6.0,9.0,940.35264
2014-06-06,2014.0,6.0,6.0,944.85062
2014-06-05,2014.0,6.0,5.0,940.3568
2014-06-04,2014.0,6.0,4.0,940.2728
2014-06-03,2014.0,6.0,3.0,940.1384
2014-06-02,2014.0,6.0,2.0,943.50744
2014-05-30,2014.0,5.0,30.0,943.70976
2014-05-29,2014.0,5.0,29.0,946.7646
2014-05-28,2014.0,5.0,28.0,946.40364
2014-05-27,2014.0,5.0,27.0,946.40364
2014-05-26,2014.0,5.0,26.0,943.25454
2014-05-23,2014.0,5.0,23.0,940.62
2014-05-22,2014.0,5.0,22.0,941.0288
2014-05-21,2014.0,5.0,21.0,937.64076
2014-05-20,2014.0,5.0,20.0,937.70214
2014-05-19,2014.0,5.0,19.0,937.80258
2014-05-16,2014.0,5.0,16.0,947.47524
2014-05-15,2014.0,5.0,15.0,953.87568
2014-05-14,2014.0,5.0,14.0,960.37788
2014-05-13,2014.0,5.0,13.0,960.42936
2014-05-12,2014.0,5.0,12.0,957.6711
2014-05-09,2014.0,5.0,9.0,971.76448
2014-05-08,2014.0,5.0,8.0,975.558
2014-05-07,2014.0,5.0,7.0,975.239
2014-05-06,2014.0,5.0,6.0,975.674
2014-05-05,2014.0,5.0,5.0,974.9722
2014-05-02,2014.0,5.0,2.0,980.61592
2014-05-01,2014.0,5.0,1.0,980.83784
2014-04-30,2014.0,4.0,30.0,980.30056
2014-04-29,2014.0,4.0,29.0,980.80864
2014-04-28,2014.0,4.0,28.0,976.90506
2014-04-25,2014.0,4.0,25.0,979.06832
2014-04-24,2014.0,4.0,24.0,981.97426
2014-04-23,2014.0,4.0,23.0,981.5289
2014-04-22,2014.0,4.0,22.0,978.01128
2014-04-21,2014.0,4.0,21.0,984.73092
2014-04-18,2014.0,4.0,18.0,995.07804
2014-04-17,2014.0,4.0,17.0,998.60344
2014-04-16,2014.0,4.0,16.0,1001.43708
2014-04-15,2014.0,4.0,15.0,1001.24572
2014-04-14,2014.0,4.0,14.0,1007.96308
2014-04-11,2014.0,4.0,11.0,1002.40584
2014-04-10,2014.0,4.0,10.0,999.6226
2014-04-09,2014.0,4.0,9.0,1006.686
2014-04-08,2014.0,4.0,8.0,1012.45244
2014-04-07,2014.0,4.0,7.0,981.9684
2014-04-04,2014.0,4.0,4.0,981.78674
2014-04-03,2014.0,4.0,3.0,982.61886
2014-04-02,2014.0,4.0,2.0,983.36894
2014-04-01,2014.0,4.0,1.0,979.52968
2014-03-31,2014.0,3.0,31.0,976.00296
2014-03-28,2014.0,3.0,28.0,967.3584
2014-03-27,2014.0,3.0,27.0,967.89408
2014-03-26,2014.0,3.0,26.0,969.26496
2014-03-25,2014.0,3.0,25.0,966.78894
2014-03-24,2014.0,3.0,24.0,963.11204
2014-03-21,2014.0,3.0,21.0,961.96804
2014-03-20,2014.0,3.0,20.0,961.28164
2014-03-19,2014.0,3.0,19.0,956.43168
2014-03-18,2014.0,3.0,18.0,963.73552
2014-03-17,2014.0,3.0,17.0,967.31702
2014-03-14,2014.0,3.0,14.0,967.3285
2014-03-13,2014.0,3.0,13.0,968.62
2014-03-12,2014.0,3.0,12.0,958.09024
2014-03-11,2014.0,3.0,11.0,954.63478
2014-03-10,2014.0,3.0,10.0,974.84522
2014-03-07,2014.0,3.0,7.0,980.0472
2014-03-06,2014.0,3.0,6.0,973.08384
2014-03-05,2014.0,3.0,5.0,975.8914
2014-03-04,2014.0,3.0,4.0,976.11104
2014-03-03,2014.0,3.0,3.0,969.66468
2014-02-28,2014.0,2.0,28.0,966.36672
2014-02-27,2014.0,2.0,27.0,963.3255
2014-02-26,2014.0,2.0,26.0,959.99304
2014-02-25,2014.0,2.0,25.0,966.58408
2014-02-24,2014.0,2.0,24.0,977.04162
2014-02-21,2014.0,2.0,21.0,980.6852
2014-02-20,2014.0,2.0,20.0,975.24384
2014-02-19,2014.0,2.0,19.0,983.1096
2014-02-18,2014.0,2.0,18.0,990.15848
2014-02-17,2014.0,2.0,17.0,990.4388
2014-02-14,2014.0,2.0,14.0,963.99744
2014-02-13,2014.0,2.0,13.0,963.77024
2014-02-12,2014.0,2.0,12.0,954.12362
2014-02-11,2014.0,2.0,11.0,947.62338
2014-02-10,2014.0,2.0,10.0,940.8121
2014-02-07,2014.0,2.0,7.0,957.1704
2014-01-31,2014.0,1.0,31.0,956.39772
2014-01-30,2014.0,1.0,30.0,956.73612
2014-01-29,2014.0,1.0,29.0,957.16476
2014-01-28,2014.0,1.0,28.0,957.29448
2014-01-27,2014.0,1.0,27.0,956.96172
2014-01-24,2014.0,1.0,24.0,963.6964
2014-01-23,2014.0,1.0,23.0,960.51552
2014-01-22,2014.0,1.0,22.0,960.91172
2014-01-21,2014.0,1.0,21.0,967.9083
2014-01-20,2014.0,1.0,20.0,971.53188
2014-01-17,2014.0,1.0,17.0,984.9192
2014-01-16,2014.0,1.0,16.0,987.96888
2014-01-15,2014.0,1.0,15.0,991.58928
2014-01-14,2014.0,1.0,14.0,988.96992
2014-01-13,2014.0,1.0,13.0,988.5567
2014-01-10,2014.0,1.0,10.0,996.98484
2014-01-09,2014.0,1.0,9.0,996.06168
2014-01-08,2014.0,1.0,8.0,989.83728
2014-01-07,2014.0,1.0,7.0,989.78472
2014-01-06,2014.0,1.0,6.0,992.70392
2014-01-03,2014.0,1.0,3.0,1006.03734
2014-01-02,2014.0,1.0,2.0,1009.54004
2013-12-31,2013.0,12.0,31.0,1008.61028
2013-12-30,2013.0,12.0,30.0,1004.83152
2013-12-27,2013.0,12.0,27.0,997.709
2013-12-26,2013.0,12.0,26.0,1003.40592
2013-12-25,2013.0,12.0,25.0,1007.15008
2013-12-24,2013.0,12.0,24.0,1004.02368
2013-12-23,2013.0,12.0,23.0,1000.96736
2013-12-20,2013.0,12.0,20.0,1013.424
2013-12-19,2013.0,12.0,19.0,1016.87268
2013-12-18,2013.0,12.0,18.0,1017.80578
2013-12-17,2013.0,12.0,17.0,1017.98638
2013-12-16,2013.0,12.0,16.0,1017.7817
2013-12-13,2013.0,12.0,13.0,1027.45088
2013-12-12,2013.0,12.0,12.0,1024.64628
2013-12-11,2013.0,12.0,11.0,1018.30544
2013-12-10,2013.0,12.0,10.0,1015.254
2013-12-09,2013.0,12.0,9.0,1014.798
2013-12-06,2013.0,12.0,6.0,1010.1619
2013-12-05,2013.0,12.0,5.0,1012.428
2013-12-04,2013.0,12.0,4.0,1015.65664
2013-12-03,2013.0,12.0,3.0,1015.11484
2013-12-02,2013.0,12.0,2.0,1015.23524
2013-11-29,2013.0,11.0,29.0,1011.99
2013-11-28,2013.0,11.0,28.0,1015.15698
2013-11-27,2013.0,11.0,27.0,1015.18106
2013-11-26,2013.0,11.0,26.0,1011.774
2013-11-25,2013.0,11.0,25.0,1008.51142
2013-11-22,2013.0,11.0,22.0,1015.03056
2013-11-21,2013.0,11.0,21.0,1015.27136
2013-11-20,2013.0,11.0,20.0,1015.99376
2013-11-19,2013.0,11.0,19.0,1009.39646
2013-11-18,2013.0,11.0,18.0,1008.95992
2013-11-15,2013.0,11.0,15.0,1011.636
2013-11-14,2013.0,11.0,14.0,1008.6071
2013-11-13,2013.0,11.0,13.0,1014.97036
2013-11-12,2013.0,11.0,12.0,1024.62368
2013-11-11,2013.0,11.0,11.0,1021.14966
2013-11-08,2013.0,11.0,8.0,1024.36224
2013-11-07,2013.0,11.0,7.0,1033.34108
2013-11-06,2013.0,11.0,6.0,1030.30908
2013-11-05,2013.0,11.0,5.0,1020.83454
2013-11-04,2013.0,11.0,4.0,1017.43544
2013-11-01,2013.0,11.0,1.0,1007.88352
2013-10-31,2013.0,10.0,31.0,1008.20046
2013-10-30,2013.0,10.0,30.0,1008.77454
2013-10-29,2013.0,10.0,29.0,1002.62184
2013-10-28,2013.0,10.0,28.0,1006.45872
2013-10-25,2013.0,10.0,25.0,1003.41186
2013-10-24,2013.0,10.0,24.0,1006.54216
2013-10-23,2013.0,10.0,23.0,1009.66556
2013-10-22,2013.0,10.0,22.0,1009.04364
2013-10-21,2013.0,10.0,21.0,1002.705
2013-10-18,2013.0,10.0,18.0,1012.65
2013-10-11,2013.0,10.0,11.0,1014.81986
2013-09-27,2013.0,9.0,27.0,1012.67674
2013-09-13,2013.0,9.0,13.0,1031.00174
2013-09-06,2013.0,9.0,6.0,1047.65836
2013-08-30,2013.0,8.0,30.0,1055.1246
2013-08-23,2013.0,8.0,23.0,1065.33612
2013-08-16,2013.0,8.0,16.0,1081.91666
2013-08-09,2013.0,8.0,9.0,1049.12946
2013-08-02,2013.0,8.0,2.0,1030.458
2013-07-26,2013.0,7.0,26.0,1047.27024
2013-07-19,2013.0,7.0,19.0,1046.29368
2013-07-12,2013.0,7.0,12.0,1043.04384
2013-07-05,2013.0,7.0,5.0,1022.9712
2013-06-28,2013.0,6.0,28.0,996.83928
2013-06-21,2013.0,6.0,21.0,1005.88016
2013-06-14,2013.0,6.0,14.0,974.6126
2013-06-07,2013.0,6.0,7.0,973.1104
2013-05-31,2013.0,5.0,31.0,964.43808
2013-05-24,2013.0,5.0,24.0,1022.42652
2013-05-17,2013.0,5.0,17.0,1026.10288
2013-05-10,2013.0,5.0,10.0,1046.49152
2013-05-03,2013.0,5.0,3.0,1041.53608
2013-04-26,2013.0,4.0,26.0,1061.928
2013-04-19,2013.0,4.0,19.0,1078.68412
2013-04-12,2013.0,4.0,12.0,1086.6554
2013-04-05,2013.0,4.0,5.0,1070.2765
2013-03-29,2013.0,3.0,29.0,1068.879
2013-03-22,2013.0,3.0,22.0,1075.19478
2013-03-15,2013.0,3.0,15.0,1078.5575
2013-03-08,2013.0,3.0,8.0,1078.46064
